atc1,atc1_label,atc2,atc2_label,atc3,atc3_label,atc4,atc4_label,atc5,atc5_label,boites,rem,bse
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03D,PROGESTATIFS,G03DB,DERIVES PREGNADIENE,G03DB03,MEDROGESTONE,55117.0,65479.35,63760.12
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03D,PROGESTATIFS,G03DB,DERIVES PREGNADIENE,G03DB04,NOMEGESTROL,19652.0,41154.6,49388.91
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03D,PROGESTATIFS,G03DB,DERIVES PREGNADIENE,G03DB08,DIENOGEST,104449.0,591485.63,652149.02
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,99999,Non restitué,9999999,Non restitué,5035.0,20948.93,29762.9
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,9999999,Non restitué,8144.0,35158.63,50616.83
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA01,NORETHISTERONE ET ESTROGENE,1189.0,5364.58,7439.66
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA04,PROGESTERONE ET ESTROGENE,80196.0,92353.38,231617.91
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA11,LEVONORGESTREL ET ESTROGENE,52.0,366.03,458.64
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA12,MEDROXYPROGESTERONE ET ESTROGENE,76.0,383.13,475.0
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FA14,DYDROGESTERONE ET ESTROGENE,13944.0,48015.93,64506.82
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FB,PROGESTATIFS ET ESTROGENES POUR ADMINISTRATION SEQUENTIELLE,9999999,Non restitué,406.0,1970.24,2521.2000000000003
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FB,PROGESTATIFS ET ESTROGENES POUR ADMINISTRATION SEQUENTIELLE,G03FB06,MEDROXYPROGESTERONE ET ESTROGENE,183.0,946.88,0.0
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03F,PROGESTATIFS ET ESTROGENES EN ASSOCIATION,G03FB,PROGESTATIFS ET ESTROGENES POUR ADMINISTRATION SEQUENTIELLE,G03FB08,DYDROGESTERONE ET ESTROGENE,30029.0,68168.44,80002.03
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,99999,Non restitué,9999999,Non restitué,3145.0,8313.6,10062.0
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,9999999,Non restitué,11777.0,21074.15,21160.87
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA01,GONADOTROPHINE CHORIONIQUE,738.0,4921.36,4921.36
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA02,GONADOTROPHINE MENOPAUSIQUE HUMAINE,98461.0,22607.47,22607.47
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA04,UROFOLLITROPHINE,104.0,496.24,496.24
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA05,FOLLITROPINE ALFA,326277.0,79767.08,79767.08
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA06,FOLLITROPINE BETA,18356.0,9292.93,10351.73
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA07,LUTROPINE ALFA,7883.0,2280.7799999999997,2280.7799999999997
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA08,CHORIOGONADOTROPINE ALFA,119293.0,85337.97,86113.17
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA09,CORIFOLLITROPINE ALFA,1092.0,2848.51,2848.51
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA10,FOLLITROPINE,8678.0,9819.55,9819.55
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GA,GONADOTROPHINES,G03GA30,ASSOCIATIONS,35319.0,6714.27,6714.27
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03G,GONADOTROPHINES ET AUTRES STIMULANTS DE L'OVULATION,G03GB,STIMULANTS SYNTHETIQUES DE L'OVULATION,G03GB02,CLOMIFENE,19979.0,44761.42,63432.01
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03H,ANTIANDROGENES,99999,Non restitué,9999999,Non restitué,35.0,151.95,220.77
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03H,ANTIANDROGENES,G03HA,ANTIANDROGENES NON ASSOCIES,G03HA01,CYPROTERONE,5851.0,32688.02,36426.26
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03X,AUTRES HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,99999,Non restitué,9999999,Non restitué,852.0,31753.97,35648.72
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03X,AUTRES HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03XA,ANTIGONADOTROPHINES ET ANALOGUES,G03XA01,DANAZOL,502.0,1192.77,1251.15
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03X,AUTRES HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,G03XC,MODULATEURS SELECTIFS DES RECEPTEURS AUX ESTROGÈNES,G03XC01,RALOXIFENE,9754.0,140559.09,157160.15
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,9999,Non restitué,99999,Non restitué,9999999,Non restitué,3656.0,16019.09,26739.93
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",99999,Non restitué,9999999,Non restitué,7122.0,87298.7,93037.19
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BD,ANTISPASMODIQUES URINAIRES,9999999,Non restitué,18221.0,50107.96,83286.39
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BD,ANTISPASMODIQUES URINAIRES,G04BD02,FLAVOXATE,4420.0,11486.58,21923.2
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BD,ANTISPASMODIQUES URINAIRES,G04BD04,OXYBUTYNINE,55896.0,101444.56,165547.59
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BD,ANTISPASMODIQUES URINAIRES,G04BD08,SOLIFENACINE,252894.0,969740.67,1503298.45
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BD,ANTISPASMODIQUES URINAIRES,G04BD09,TROSPIUM,99654.0,189823.53,286191.14
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BD,ANTISPASMODIQUES URINAIRES,G04BD11,FESOTERODINE,185475.0,622054.16,1078265.12
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04B,"AUTRES MEDICAMENTS UROLOGIQUES, ANTISPASMODIQUES INCLUS",G04BE,MEDICAMENTS UTILISES DANS LES TROUBLES DE L'ERECTION,G04BE01,ALPROSTADIL,222885.0,242792.77,208063.98
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,99999,Non restitué,9999999,Non restitué,7194.0,54552.18,103708.8
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA,ALPHA-BLOQUANTS,9999999,Non restitué,13480.0,56769.13,113647.91
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA,ALPHA-BLOQUANTS,G04CA01,ALFUZOSINE,522918.0,1160033.55,1600383.75
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA,ALPHA-BLOQUANTS,G04CA02,TAMSULOSINE,593251.0,1222890.44,1757670.47
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA,ALPHA-BLOQUANTS,G04CA03,TERAZOSINE,215.0,1714.29,2600.7
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA,ALPHA-BLOQUANTS,G04CA04,SILODOSINE,391583.0,640735.74,996803.23
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA,ALPHA-BLOQUANTS,G04CA52,TAMSULOSINE ET DUTASTERIDE,51747.0,189310.79,330964.13
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CB,INHIBITEURS DE L'ALPHA-5-TESTOSTERONE REDUCTASE,9999999,Non restitué,4005.0,23015.56,40899.74
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CB,INHIBITEURS DE L'ALPHA-5-TESTOSTERONE REDUCTASE,G04CB01,FINASTERIDE,60163.0,323404.1,425165.23
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CB,INHIBITEURS DE L'ALPHA-5-TESTOSTERONE REDUCTASE,G04CB02,DUTASTERIDE,205711.0,561665.56,797254.29
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CX,AUTRES MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,9999999,Non restitué,14.0,136.8,231.95
G,SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES,G04,MEDICAMENTS UROLOGIQUES,G04C,MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CX,AUTRES MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CX02,SERENOA REPENS,267018.0,595576.03,707422.42
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",999,INCONNU,9999,Non restitué,99999,Non restitué,9999999,Non restitué,12985.0,283166.59,296892.29
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",9999,Non restitué,99999,Non restitué,9999999,Non restitué,9560.0,96203.98,102677.11
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,99999,Non restitué,9999999,Non restitué,7085.0,15119.17,15038.81
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,H01AA,ACTH,H01AA02,TETRACOSACTIDE,17168.0,93250.49,105309.76
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,H01AC,SOMATROPINE ET AGONISTES DE LA SOMATROPINE,9999999,Non restitué,5009.0,3517.08,3517.08
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,H01AC,SOMATROPINE ET AGONISTES DE LA SOMATROPINE,H01AC01,SOMATROPINE,368260.0,67113.83,67204.75
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,H01AC,SOMATROPINE ET AGONISTES DE LA SOMATROPINE,H01AC03,MECASERMINE,537.0,663.11,663.11
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,H01AC,SOMATROPINE ET AGONISTES DE LA SOMATROPINE,H01AC08,SOMATROGONE,13163.0,10120.81,9538.42
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01A,HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES,H01AX,Autres hormones de l'ante hypophyse et analogues,H01AX01,PEGVISOMANT,7331.0,0.0,0.0
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01B,HORMONES DE LA POST HYPOPHYSE,H01BA,VASOPRESSINE ET ANALOGUES,H01BA02,DESMOPRESSINE,112753.0,518838.88,480151.88
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01C,HORMONES HYPOTHALAMIQUES,99999,Non restitué,9999999,Non restitué,4763.0,44964.12,45123.65
H,"HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES",H01,"HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES",H01C,HORMONES HYPOTHALAMIQUES,H01CA,HORMONES ENTRAINANT LA LIBERATION DE GONADOTROPHINES,9999999,Non restitué,1514.0,856.99,0.0
